"ID","EMPRESA","FECHA_DOCUMENTO","REFERENCIA_DOCUMENTO","NUMERO_DOCUMENTO","MONEDA","TIPO_CAMBIO","DEBITO_CREDITO","CUENTA_CONTABLE","CODIGO_PROVEEDOR","IMPORTE","SUCURSAL","CONDICION_PAGO","FECHA_VENCIMIENTO","BLOQUEO_PAGO","SISTEMA_ORIGEN","FECHA_ENVIO","FECHA_CONTABLE","CLASE_DOCUMENTO","NUMERO_REFERENCIA","CENTRO_COSTO","CENTRO_BENEFICIO","NUMERO_UUID","FLAG_ENVIADO","FECHA_RECEPCION","","ORIGEN_ETL","IdPeriodo"
F1AD9258-2D92-4F21-AAB2-870BDEE944AC,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","251988",19.34,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"76",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"87CB751E-7913-4FF9-BD7E-CBAF8484EBDF","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","251988",3.10,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"76",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"9163C299-2CB7-4A42-A3F7-FBCB7848FC38","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250032",5475.06,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
BF6DB2A3-885C-41CB-B71F-62FEECE6C7F9,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250032",4719.88,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
CDF4C9D7-A931-49ED-B08F-005432D9FD9B,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250032",755.18,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"2B6B8263-0BD8-4774-9AA8-F041A78FC9BA","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250137",4172.36,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"3374486E-D443-4C2D-8B16-57EFA75CEFDC","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250137",3596.86,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
C724B380-CD92-4D33-A1A6-76EB8AE2CE20,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250137",575.50,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"0F65B8EA-838C-4407-9A90-1F8D7DDAD383","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","37481",244.59,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"782D6EA8-2365-4DE8-BAE5-AE651A50D376","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","37481",210.85,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"6085592D-4AE1-44AA-A293-92797CC56E3B","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","37481",33.74,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
F13C7A0A-DC76-4C52-8325-D1D630B548D3,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250304",3504.92,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"04208B8D-E429-459D-A9F2-5E7DE58CF91A","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250304",3021.48,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"84A02C68-6C1E-4604-9FB7-92F990916B06","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250304",483.44,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
A920D736-541A-4088-97DB-C03C46D6C201,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","251578",43.21,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"6603835B-BB3F-4C75-8F5D-5BBFBE62F56B","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","251578",37.25,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"238FD5C2-FD0F-44B2-B1D8-19819124865E","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","251578",5.96,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
FB5F8337-9821-4D70-9747-6A15B8BB22C7,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","314567",831.95,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"906AC96B-FA4C-4211-B352-D4C74D4DC76A","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","314567",717.20,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"112EF659-DC7B-4146-BF03-3ECD91F1B28F","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","314567",114.75,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"80605E99-07F3-44BA-8AB1-14E3CF81C395","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","252163",846.06,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
BA74A43C-F5A2-4FEE-92E0-4D82AB9E5A3B,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","252163",729.36,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
A7D70045-1B4E-4618-8FD0-B7D4FF8011D1,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","252163",116.70,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"06B74A5D-1D8A-44EA-8E1B-397F930783A3","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250252",650.29,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"8D5B4A2C-CCE0-45FB-9654-B50385A63969","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250252",560.60,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"08EE558F-26AB-4E7E-853D-6A6C9D709ECD","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250252",89.69,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"8235E5A6-FC0D-4183-8429-A3E320E18C19","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","96826",1418.89,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"5D669343-42F6-4F92-A887-83A3FB0F2636","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","96826",1223.18,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
F09C4E84-C5CF-4F17-8CD4-FFBF8833CAE7,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","96826",195.71,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"49034E96-CBAB-436B-86C4-A1C1F1A43920","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","11158",4459.47,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"9DE303BC-AE22-49BB-988F-B7287B1E5EC3","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","11158",3844.37,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"80DCDEFE-DD6A-489A-A020-3F03BE2104FD","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","11158",615.10,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"07BD2E14-DF77-4B53-B111-473FCDE67C9D","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250230",447.18,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"00842265-E86F-423F-988B-730F729FFA68","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250230",385.50,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"3B30B21B-7F6B-40A2-AB7F-E520C441FA30","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250230",61.68,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"3487C85E-5C44-430D-8CDA-EC5EFFD49BA6","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","252060",2938.63,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"7144F782-5B0D-47A9-9F76-0588C57E9602","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","252060",2533.30,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
E27B498E-F2B5-401C-9B37-5D27A28FAD5F,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","252060",405.33,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"398C125C-E1DF-43AC-8362-41B378A7E737","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","17893",1486.57,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
AD62B742-D411-419C-A788-8629DD98B987,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","17893",1281.52,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"9C7C4027-9272-491F-BB4E-2C30C38D168E","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","17893",205.05,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"27266179-3954-43A2-BA22-45AC0AF7ED6A","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","24683",931.18,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
C366CE02-A908-40C0-A684-7638EEE88535,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","24683",802.74,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
B6B9F45F-E086-461D-933B-CB7453D43D47,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","24683",128.44,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"455071A0-13EA-4BD9-A2F1-F9910A9512A5","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250146",25764.96,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
ED6D876B-DD05-4CCA-9E17-CE0D912820CD,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250146",22211.17,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"17E74C34-8757-4991-828C-1C345611D44F","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250146",3553.79,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"0FAFD797-4C7E-49B4-9CD5-13441120958A","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250254",522.70,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"4E6BDB9D-23F1-4EE3-89E9-7F6091A737D8","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250254",450.60,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
C1420C53-2E4E-4E25-BAE3-E6ADFD3BE707,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250254",72.10,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"6B66FBAD-FA34-4B91-90FE-A6C5B9EDF8A3","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","71233",23.78,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
F69BB177-0068-4684-80C3-D941DF16296A,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","71233",20.50,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"90B43A99-A715-4D49-A2DF-ED23755AB5C7","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","71233",3.28,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"7A685866-A2DE-4EDE-BA74-2722E659CBE4","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250178",584.86,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
B4C2D6B3-C761-4044-984B-26B8C9675A04,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250178",504.19,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"6B2B4502-B55D-43B4-91E0-5333757427CA","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250178",80.67,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
BFFFD593-D023-4C17-8119-E179C4DF1BEC,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250094",684.48,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
C0DD6281-044C-4724-A665-602727488333,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250094",590.07,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"638331D8-2CF1-4B95-96BB-8E9548C5D181","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250094",94.41,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"6629FB18-04C5-4FB1-BB84-4621E5F9D83D","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","189175",109.01,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"47D82B8B-A8D9-438D-95D6-802F6547498F","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","189175",93.98,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"9EAEC731-9C6F-4EDD-BDBD-3D4D590B257C","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","189175",15.03,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"27232A0B-1AA2-49A2-9553-8C72CE2F8EA5","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250138",1821.06,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
C98C5B9E-EB77-455A-A357-80DA67103845,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250138",1569.88,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"819DA584-DB4B-49B4-9384-738C2FD03586","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250138",251.18,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"705E48F0-2821-4E9D-9C4B-940A273CE6E2","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","251960",173.51,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"1FD4EC71-A54B-4133-B7F7-F6824540C1E3","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","251960",149.58,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"33D67FAA-B4E8-4E2A-83AA-C2820D0CC981","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","251960",23.93,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"0840A195-7201-4A15-B853-483212E79D80","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","251204",123.34,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
BBC8721A-263A-4DFD-9AE1-A9D324D97470,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","251204",106.32,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
E42EB5D0-53F6-40A6-A846-69F37106575E,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","251204",17.02,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"993CCA3C-F2AA-4DCA-B1C9-0AD197192C2D","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","252067",51.39,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"701A5DFE-8BBF-4787-8318-EF9761E9CDCE","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","252067",44.30,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
C6DE7183-B261-4DAB-A3CE-36E19EB36168,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","252067",7.09,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"66A575D0-7798-4207-9519-E803BC28DBEE","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","63677",75.73,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
F1D4B454-CADA-4F4E-96F7-645ADDE64B1B,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","63677",65.28,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"1F7D6DDE-7E90-48C2-9902-98FB9BAFA7A2","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","63677",10.45,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"1B4FF80F-4EC8-45BC-8E65-3C01399F16DA","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250025",178.18,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"9A8EE578-00F4-4410-8760-800D3A6347F1","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250025",153.60,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"77",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
